key	superseded_abilities_set	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	is_hidden_in_ui_for_enemy
wh2_dlc16_lord_abilities_loecs_blessing		true	wh2_dlc16_lord_abilities_loecs_blessing		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc16_lord_abilities_remouldered		true	wh2_dlc16_lord_abilities_remouldered		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc16_lord_abilities_roused_to_wrath		true	wh2_dlc16_lord_abilities_roused_to_wrath		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc16_lord_abilities_roused_to_wrath_2		false	wh2_dlc16_lord_abilities_roused_to_wrath		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc16_lord_abilities_roused_to_wrath_3		false	wh2_dlc16_lord_abilities_roused_to_wrath		wh_type_augment		wh_main_anc_group_unique	true	false	army	false
wh2_dlc16_lord_passive_ashen_fields		false	wh2_dlc15_skill_hef_imrik_ashen_fields		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	lord	false
wh2_dlc16_lord_passive_ceithin_hars_tenacity		false	wh2_dlc16_lord_abilities_ceithin_hars_tenacity		wh_type_augment		wh_main_anc_group_uncommon	false	false	lord	false
wh2_dlc16_lord_passive_conjoined_destiny		false	wh2_dlc16_lord_passive_conjoined_destiny		wh_type_augment		wh_main_anc_group_unique	true	false	lord	false
wh2_dlc16_lord_passive_fanatical_resolve_1		false	wh2_dlc16_lord_passive_fanatical_resolve_1		wh_type_augment		wh_main_anc_group_unique	false	false	lord	false
wh2_dlc16_lord_passive_fanatical_resolve_2		false	wh2_dlc16_lord_passive_fanatical_resolve_2		wh_type_augment		wh_main_anc_group_unique	false	false	lord	false
wh2_dlc16_lord_passive_fanatical_resolve_3		false	wh2_dlc16_lord_passive_fanatical_resolve_3		wh_type_augment		wh_main_anc_group_unique	false	false	lord	false
wh2_dlc16_lord_passive_gwindalors_vantage		false	wh2_dlc16_lord_abilities_gwindalors_vantage		wh_type_augment		wh_main_anc_group_uncommon	false	false	lord	false
wh2_dlc16_lord_passive_master_controller		true	wh2_dlc16_lord_passive_master_controller		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc16_lord_passive_orion_forest_spotting		true	wh2_dlc16_character_abilities_tree_spotting		wh_type_augment		wh_main_anc_group_unique	true	true	lord	false
wh2_dlc16_lore_passive_ancients_protection		true	wh2_dlc16_lore_passive_ancients_protection		wh_type_area_of_ward_save		wh_main_anc_group_common	true	false	lore	false
wh2_dlc16_lore_passive_wrath_of_the_wood		true	wh2_dlc16_lore_passive_wrath_of_the_wood		wh_type_area_of_augments		wh_main_anc_group_common	true	false	lore	false
wh2_dlc16_spell_bound_death_frenzy		true	wh2_main_spell_ruin_death_frenzy		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc16_spell_bound_earth_blood		false	wh_dlc05_spell_life_earth_blood		wh_type_area_of_regeneration	spell_previews/life/wh_dlc05_spell_life_earth_blood	wh_main_anc_group_common	false	false	bound	false
wh2_dlc16_spell_bound_flesh_to_stone		false	wh_dlc05_spell_life_flesh_to_stone		wh_type_augment	spell_previews/life/wh_dlc05_spell_life_flesh_to_stone	wh_main_anc_group_uncommon	false	false	bound	false
wh2_dlc16_spell_bound_regrowth		false	wh_dlc05_spell_life_regrowth		wh_type_regeneration	spell_previews/life/wh_dlc05_spell_life_regrowth	wh_main_anc_group_rare	false	false	bound	false
wh2_dlc16_spell_bound_the_curse_of_anraheir		false	wh_dlc03_spell_beasts_the_curse_of_anraheir		wh_type_hex		wh_main_anc_group_rare	true	false	bound	false
wh2_dlc16_spell_bound_vampires_lesser_raise_dead		true	wh_main_spell_vampires_raise_dead		wh_type_augment		wh_main_anc_group_common	true	false	bound	false
wh2_dlc16_unit_abilities_acidic_musk_glands		true	wh2_dlc16_unit_abilities_acidic_musk_glands		wh_type_area_of_direct_damage		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc16_unit_abilities_cellular_instability		true	wh2_dlc16_unit_abilities_cellular_instability		wh_type_explosion		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc16_unit_abilities_fluid_injection		false	wh2_dlc16_unit_abilities_fluid_injection		wh_type_augment		wh_main_anc_group_common	true	false	lord	false
wh2_dlc16_unit_abilities_neuroparasites		true	wh2_dlc16_unit_abilities_neuroparasites		wh_type_augment		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc16_unit_abilities_volley_of_kurnous		true	wh2_dlc16_unit_abilities_volley_of_kurnous		wh_type_magic_missiles		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc16_unit_abilities_warp_lightning_rod		true	wh2_main_spell_ruin_warp_lightning		wh_type_bombardment		wh_main_anc_group_common	true	false	unit	false
wh2_dlc16_unit_abilities_whirling_death		false	wh2_dlc16_unit_abilities_whirling_death		wh_type_augment		wh_main_anc_group_common	true	false	unit	false
wh2_dlc16_unit_passive_glamoured		true	wh2_dlc16_unit_passive_glamoured		wh_type_hex		wh_main_anc_group_common	false	false	unit	false
wh2_dlc16_unit_passive_glamoured_lvl2	wh2_dlc16_ability_replace_glamour	true	wh2_dlc16_unit_passive_glamoured		wh_type_hex		wh_main_anc_group_common	false	false	unit	false
wh2_dlc16_unit_passive_instability_1		false	wh2_dlc16_unit_passive_instability_1		wh_type_direct_damage		wh_main_anc_group_common	true	false	unit	false
wh2_dlc16_unit_passive_instability_2		false	wh2_dlc16_unit_passive_instability_2		wh_type_direct_damage		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc16_unit_passive_instability_3		false	wh2_dlc16_unit_passive_instability_3		wh_type_direct_damage		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc16_unit_passive_instability_4		false	wh2_dlc11_unit_passive_gaseous_demise		wh_type_explosion		wh_main_anc_group_unique	true	false	unit	false
wh2_dlc16_unit_passive_madness_of_khaine		false	wh2_main_unit_contact_witch_elf_poison		wh_type_augment		wh_main_anc_group_common	true	true	unit	false
wh2_dlc16_unit_passive_propane_perspiration		true	wh2_dlc16_unit_passive_propane_perspiration		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc16_unit_passive_scurry_away_improved	wh2_dlc16_unit_passive_scurry_away_improved	true	wh2_main_unit_passive_scurry_away		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc16_unit_passive_unbinding_dryads		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc16_unit_passive_unbinding_forest_dragon		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc16_unit_passive_unbinding_rat_ogres		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc16_unit_passive_unbinding_wolf_rats		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_dlc16_unit_passive_warp_discharge		false	wh2_dlc16_unit_passive_warp_discharge		wh_type_vortex		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc16_unit_passive_yewberry_infusion		false	wh2_dlc16_unit_passive_yewberry_infusion		wh_type_augment		wh_main_anc_group_common	true	false	unit	false
wh2_dlc16_weapon_abilities_creature_killer		false	wh2_dlc16_weapon_abilities_creature_killer		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	weapon	false
wh2_dlc16_weapon_abilities_dragon_spear		false	wh2_dlc16_weapon_abilities_dragon_spear		wh_type_augment		wh_main_anc_group_unique	false	false	weapon	false
wh2_dlc16_weapon_abilities_eagle_bow		false	wh2_dlc16_weapon_abilities_eagle_bow		wh_type_augment		wh_main_anc_group_common	false	false	weapon	false
wh2_dlc17_army_abilities_ancestral_rune_of_grimnir		false	wh2_dlc17_army_abilities_ancestral_rune_of_grimnir		wh_type_vortex		wh_main_anc_group_unique	true	false	army	false
wh2_dlc17_army_abilities_ancestral_rune_of_grungni		false	wh2_dlc17_army_abilities_ancestral_rune_of_grungni		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	false
wh2_dlc17_army_abilities_ancestral_rune_of_valaya		false	wh2_dlc17_army_abilities_ancestral_rune_of_valaya		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	army	false
wh2_dlc17_army_abilities_cacophonous_assault		true	wh2_dlc17_army_abilities_cacophonous_assault		wh_type_area_of_hexes		wh_main_anc_group_uncommon	false	false	army	false
wh2_dlc17_army_abilities_cacophonous_assault_upgraded	wh2_dlc17_army_abilities_cacophonous_assault	true	wh2_dlc17_army_abilities_cacophonous_assault		wh_type_area_of_hexes		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_chaos_spawn_summon_qb_scripted		false	wh_dlc03_spell_wild_savage_dominion		wh_type_area_of_augments		wh_main_anc_group_common	false	true	army	false
wh2_dlc17_army_abilities_cygor_summon_qb_scripted		false	wh_dlc03_spell_wild_savage_dominion		wh_type_augment	spell_previews/wild/wh_dlc03_spell_wild_savage_dominion	wh_main_anc_group_rare	false	true	army	false
wh2_dlc17_army_abilities_ghorgon_summon_qb_scripted		false	wh_dlc03_spell_wild_savage_dominion		wh_type_augment		wh_main_anc_group_common	false	true	army	false
wh2_dlc17_army_abilities_shatterstone		true	wh2_dlc17_army_abilities_shatterstone		wh_type_explosion		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_soteks_sanctum		false	wh2_dlc17_army_abilities_soteks_sanctum		wh_type_vortex		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_touched_by_the_moon		true	wh2_dlc17_army_abilities_touched_by_the_moon		wh_type_augment		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_tzcatlis_sanctum		false	wh2_dlc17_army_abilities_tzcatlis_sanctum		wh_type_augment		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_vile_entropy		true	wh2_dlc17_army_abilities_vile_entropy		wh_type_area_of_hexes		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_viletide		true	wh_dlc03_spell_wild_viletide		wh_type_explosion		wh_main_anc_group_uncommon	true	false	army	false
wh2_dlc17_army_abilities_xapatis_sanctum		false	wh2_dlc17_army_abilities_xapatis_sanctum		wh_type_bombardment		wh_main_anc_group_rare	false	false	army	false
wh2_dlc17_army_abilities_zhufbar_42_pounders_engineer		false	wh2_dlc11_army_abilities_zhufbar_42_pounders		wh_type_wind		wh_main_anc_group_uncommon	true	false	army	false
wh2_dlc17_character_abilities_hunter_of_champions_upgraded	wh2_dlc17_character_abilities_hunter_of_champions_upgraded	true	wh_dlc08_unit_abilities_hunter_of_champions		wh_type_hex		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc17_hero_abilities_cinderblast_shell		true	wh_main_unit_abilities_outrider_grenade		wh_type_magic_missile		wh_main_anc_group_uncommon	true	false	hero	false
wh2_dlc17_hero_abilities_more_powder_generic		false	wh2_dlc11_hero_abilities_more_powder		wh_type_augment		wh_main_anc_group_common	true	false	hero	false
wh2_dlc17_hero_passive_something_wicked_this_way_comes_upgraded	wh2_dlc17_hero_passive_something_wicked_this_way_comes_upgraded	true	wh_dlc03_hero_passvie_something_wicked_this_way_comes		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	lord	false
wh2_dlc17_hero_passive_will_of_the_dark_gods		true	wh2_dlc17_hero_passive_will_of_the_dark_gods		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	hero	false
wh2_dlc17_item_passive_thoreks_rune_armour		false	wh2_dlc17_item_passive_thoreks_rune_armour		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	item	false
wh2_dlc17_lord_abilities_barbed_knuckle_boxing		true	wh2_dlc17_lord_abilities_barbed_knuckle_boxing		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc17_lord_abilities_bloodbeast		true	wh2_dlc17_lord_abilities_bloodbeast		wh_type_explosion		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc17_lord_abilities_brass_body		true	wh2_dlc17_lord_abilities_brass_body		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc17_lord_abilities_master_predator		false	wh2_dlc17_lord_abilities_master_predator		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_dlc17_lord_abilities_rune_of_doom		false	wh2_dlc17_lord_abilities_rune_of_doom		wh_type_area_of_augments		wh_main_anc_group_unique	false	false	lord	false
wh2_dlc17_lord_passive_aura_of_dark_majesty_upgrade	wh2_dlc17_lord_passive_aura_of_dark_majesty_upgrade	false	wh_dlc04_lord_passive_aura_of_dark_majesty		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc17_lord_passive_distorted_reality		true	wh2_dlc17_lord_passive_distorted_reality		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc17_lord_passive_greater_locus_of_power	wh2_dlc17_greater_locus_of_power	false	wh_dlc06_lord_passive_locus_of_power		wh_type_explosion		wh_main_anc_group_uncommon	false	false	lord	false
wh2_dlc17_lord_passive_master_of_the_ancient_lore		false	wh2_dlc17_lord_passive_master_of_the_ancient_lore		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc17_lord_passive_shattering_aura		false	wh_main_mount_passive_bloodroar		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	lord	false
wh2_dlc17_passive_aura_of_vile_transmutation		true	wh_dlc05_lord_passive_aura_of_transmutation		wh_type_area_of_direct_damage		wh_main_anc_group_unique	true	false	lord	false
wh2_dlc17_rune_abilities_master_rune_of_breaking		true	wh2_dlc17_rune_abilities_rune_of_breaking		wh_type_augment	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_breaking	wh2_dlc17_anc_group_rune	true	false	rune	false
wh2_dlc17_rune_abilities_master_rune_of_flight		false	wh2_dlc17_rune_abilities_master_rune_of_flight		wh_type_magic_missile		wh_main_anc_group_rare	true	false	item	false
wh2_dlc17_rune_abilities_master_rune_of_immolation		false	wh2_dlc17_rune_abilities_master_rune_of_immolation		wh_type_explosion		wh_main_anc_group_rare	true	false	item	false
wh2_dlc17_rune_abilities_master_rune_of_slowness		true	wh2_dlc17_rune_abilities_rune_of_slowness		wh_type_hex	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_slowness	wh2_dlc17_anc_group_rune	true	false	rune	false
wh2_dlc17_rune_abilities_master_rune_of_speed		true	wh2_dlc17_rune_abilities_rune_of_speed		wh_type_area_of_augments	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_speed	wh2_dlc17_anc_group_rune	true	false	rune	false
wh2_dlc17_rune_abilities_rune_of_breaking		true	wh2_dlc17_rune_abilities_rune_of_breaking	wh2_dlc17_rune_abilities_master_rune_of_breaking	wh_type_augment	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_breaking	wh2_dlc17_anc_group_rune	true	false	rune	false
wh2_dlc17_rune_abilities_rune_of_slowness		true	wh2_dlc17_rune_abilities_rune_of_slowness	wh2_dlc17_rune_abilities_master_rune_of_slowness	wh_type_hex	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_slowness	wh2_dlc17_anc_group_rune	true	false	rune	false
wh2_dlc17_rune_abilities_rune_of_speed		true	wh2_dlc17_rune_abilities_rune_of_speed	wh2_dlc17_rune_abilities_master_rune_of_speed	wh_type_area_of_augments	spell_previews/rune/wh2_dlc17_spell_rune_rune_of_speed	wh2_dlc17_anc_group_rune	true	false	rune	false
wh2_dlc17_rune_passive_master_rune_of_spite		false	wh2_dlc17_rune_passive_master_rune_of_spite		wh_type_area_of_direct_damage		wh_main_anc_group_rare	true	false	item	false
wh2_dlc17_spell_bound_lesser_banishment		false	wh_main_spell_light_banishment		wh_type_vortex		wh_main_anc_group_rare	true	false	bound	false
wh2_dlc17_spell_bound_lesser_chain_lightning		false	wh_main_spell_heavens_chain_lightning		wh_type_vortex		wh_main_anc_group_rare	true	false	bound	false
wh2_dlc17_spell_bound_savage_dominion		false	wh_dlc03_spell_wild_savage_dominion		wh_type_augment	spell_previews/wild/wh_dlc03_spell_wild_savage_dominion	wh_main_anc_group_rare	true	false	bound	false
wh2_dlc17_spell_bound_shield_of_thorns		false	wh_dlc05_spell_life_shield_of_thorns		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	bound	false
wh2_dlc17_spell_bound_unending_flock_of_doom		true	wh_dlc03_spell_beasts_flock_of_doom		wh_type_area_of_direct_damage		wh_main_anc_group_uncommon	true	false	lord	false
wh2_dlc17_spell_bound_urannons_thunderbolt		false	wh_main_spell_heavens_urannons_thunderbolt		wh_type_bombardment		wh_main_anc_group_uncommon	true	false	bound	false
wh2_dlc17_spell_bound_urannons_thunderbolt_upgraded		true	wh_main_spell_heavens_urannons_thunderbolt		wh_type_bombardment		wh_main_anc_group_unique	true	false	lord	false
wh2_dlc17_spell_heavens_comet_of_casandora_bound_skink_oracle		true	wh_main_spell_heavens_comet_of_casandora		wh_type_bombardment	spell_previews/heaven/wh_main_spell_heavens_comet_of_casandora	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc17_spell_wild_mantle_of_ghorok_upgraded		true	wh_dlc03_spell_wild_mantle_of_ghorok		wh_type_augment	spell_previews/wild/wh_dlc03_spell_wild_mantle_of_ghorok	wh_main_anc_group_rare	true	false	spell	false
wh2_dlc17_unit_abilities_primeval_roar		false	wh2_dlc17_unit_abilities_primeval_roar		wh_type_area_of_augments		wh_main_anc_group_common	true	false	unit	false
wh2_dlc17_unit_passive_aura_of_madness		false	wh2_dlc17_unit_passive_aura_of_madness		wh_type_area_of_direct_damage		wh_main_anc_group_uncommon	true	false	unit	false
wh2_dlc17_unit_passive_bloodgreed_upgraded	wh2_dlc17_unit_passive_bloodgreed_upgraded	true	wh_dlc03_unit_passive_bloodgreed		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh2_dlc17_unit_passive_boost_army_vision		false	0_placeholder_passive_ability_icon		wh_type_area_of_augments		wh_main_anc_group_common	false	false	lord	false
wh2_dlc17_unit_passive_drunken_bravado		false	wh2_dlc17_unit_passive_drunken_bravado		wh_type_augment		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc17_unit_passive_greater_aura_of_madness	wh2_dlc17_unit_passive_greater_aura_of_madness	true	wh2_dlc17_unit_passive_aura_of_madness		wh_type_area_of_direct_damage		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc17_unit_passive_horrible_regeneration	wh2_dlc17_unit_passive_horrible_regeneration	true	wh_main_unit_passive_regeneration		wh_type_regeneration		wh_main_anc_group_rare	true	false	unit	false
wh2_dlc17_unit_passive_master_of_the_sacred_places		false	wh2_dlc17_unit_passive_master_of_the_sacred_places		wh_type_area_of_augments		wh_main_anc_group_common	true	false	unit	false
wh2_dlc17_unit_passive_primal_fury_upgraded	wh2_dlc17_primal_fury	true	wh_dlc03_unit_passive_primal_fury		wh_type_augment		wh_main_anc_group_rare	false	false	unit	false
